oid,filter,mjd,mag,magerr,clrcoeff
679215400015888,zr,58645.29866,19.32649,0.062665306,0.09782171
679215400015888,zr,58645.31908,19.334444,0.06305055,0.09995619
679115400007751,zg,58646.20644,19.75124,0.09066865,-0.04415317
679215400015888,zr,58646.23652,19.52451,0.07304366,0.096885554
679215400015888,zr,58646.26036,19.470558,0.070048675,0.10289396
1720205400005285,zr,58646.26998,19.398186,0.0724395,0.09858829
1720205400005285,zr,58646.27043,19.365055,0.070641436,0.105569966
679215400015888,zr,58646.29474,19.352924,0.063955545,0.10561572
679115400007751,zg,58647.2217,19.7319,0.08935216,-0.03759017
679215400015888,zr,58647.25955,19.451607,0.06902721,0.09881362
679215400015888,zr,58647.26046,19.503683,0.0718721,0.099359766
679115400007751,zg,58647.34472,19.871073,0.09923086,-0.045280363
679215400015888,zr,58648.2347,19.361584,0.06438435,0.10983095
679215400015888,zr,58648.25726,19.362417,0.06442577,0.10250411
679115400007751,zg,58648.32153,19.838879,0.09686132,-0.036790226
679115400007751,zg,58648.34326,19.887123,0.10043141,-0.067655064
679115400007751,zg,58648.36286,19.554585,0.0781008,-0.025825355
